"Load Date","Service Order ID","Customer ID","Customer Name","Description","Status","Service Product ID","Service Product Description","Req. Delivery Date","Go-Live Date","Service Order Group","Qty","UoM"
25/09/2017 00:00:00,73391719.00,1211788.00,"Nationwide Building Society","MARCH CW9-13: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/03/2017 00:00:00,01/04/2017 00:00:00,"Processed",40,"PC"
25/09/2017 00:00:00,73391740.00,1211788.00,"Nationwide Building Society","APRIL CW13-17: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/04/2017 00:00:00,01/04/2017 00:00:00,"Processed",41,"PC"
25/09/2017 00:00:00,73391797.00,1211788.00,"Nationwide Building Society","CW1-4: ChaRM Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",02/01/2017 00:00:00,02/01/2017 00:00:00,"Processed",15,"TA"
25/09/2017 00:00:00,73391799.00,1211788.00,"Nationwide Building Society","CW5-8: ChaRM Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/02/2017 00:00:00,01/02/2017 00:00:00,"Processed",15,"TA"
25/09/2017 00:00:00,73394816.00,1211788.00,"Nationwide Building Society","CW5: Solution Manager upgrade sizing","Delivery confirmed",9503135.00,"SAP ESRV Performance Optimization",30/01/2017 00:00:00,24/09/2017 00:00:00,"Processed",7,"TA"
25/09/2017 00:00:00,73396160.00,1211788.00,"Nationwide Building Society","CW10: GoingLive BDC R10","Delivery confirmed",9500246.00,"SAP Going Live Support",11/03/2017 00:00:00,11/03/2017 00:00:00,"Processed",34,"TA"
25/09/2017 00:00:00,73396851.00,1211788.00,"Nationwide Building Society","CW6: FCDEN Namespace Transfer","Delivered",9503596.00,"SAP Expertise on Demand Delivery",06/02/2017 00:00:00,06/02/2017 00:00:00,"Processed",1,"TA"
25/09/2017 00:00:00,73396853.00,1211788.00,"Nationwide Building Society","CW6: Windows Upgrade for GRC","Delivered",9503596.00,"SAP Expertise on Demand Delivery",06/02/2017 00:00:00,10/02/2017 00:00:00,"Processed",4,"TA"
25/09/2017 00:00:00,73397575.00,1211788.00,"Nationwide Building Society","MARCH CW9-13: ChaRM Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/03/2017 00:00:00,17/05/2017 00:00:00,"Processed",21,"TA"
25/09/2017 00:00:00,73397579.00,1211788.00,"Nationwide Building Society","APRIL CW14-17: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/04/2017 00:00:00,17/05/2017 00:00:00,"NBS Forecast 2017",15,"TA"
25/09/2017 00:00:00,73397650.00,1211788.00,"Nationwide Building Society","APRIL: TFC BDC R11","Delivered",9500072.00,"SAP Technical Feasibility Check",22/05/2017 00:00:00,28/10/2017 00:00:00,"NBS Forecast 2017",21,"TA"
25/09/2017 00:00:00,73398842.00,1211788.00,"Nationwide Building Society","CW14 - Downtime Optimization for BS 9.0","Cancelled",9500130.00,"SAP Downtime Assessment",03/04/2017 00:00:00,25/09/2017 00:00:00,"Processed",,"TA"
25/09/2017 00:00:00,73399004.00,1211788.00,"Nationwide Building Society","CW8: Pen Testing Vulnerabilities Review","Delivered",9503596.00,"SAP Expertise on Demand Delivery",20/02/2017 00:00:00,20/02/2017 00:00:00,"Processed",4,"TA"
25/09/2017 00:00:00,73399223.00,1211788.00,"Nationwide Building Society","FEB CW5-8: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",20/02/2017 00:00:00,20/02/2017 00:00:00,"Processed",18,"PC"
25/09/2017 00:00:00,73404776.00,1211788.00,"Nationwide Building Society","Mar CW8-13: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",20/03/2017 00:00:00,20/03/2017 00:00:00,"Processed",18,"PC"
25/09/2017 00:00:00,73404777.00,1211788.00,"Nationwide Building Society","Apr CW14-17: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",03/04/2017 00:00:00,03/04/2017 00:00:00,"Processed",18,"PC"
25/09/2017 00:00:00,73407127.00,1211788.00,"Nationwide Building Society","CW15: FCDEN Namespace Transfer","Cancelled",9503596.00,"SAP Expertise on Demand Delivery",10/04/2017 00:00:00,10/04/2017 00:00:00,"Processed",,"TA"
25/09/2017 00:00:00,73407434.00,1211788.00,"Nationwide Building Society","CW15: FCDEN Namespace Transfer","Delivered",9503596.00,"SAP Expertise on Demand Delivery",10/04/2017 00:00:00,10/04/2017 00:00:00,"Processed",1,"TA"
25/09/2017 00:00:00,73408608.00,1211788.00,"Nationwide Building Society","CW 20 - BS9 upgrade: Downtime Assessment","Delivered",9500130.00,"SAP Downtime Assessment",15/05/2017 00:00:00,04/02/2018 00:00:00,"Processed",2,"TA"
25/09/2017 00:00:00,73408943.00,1211788.00,"Nationwide Building Society","Onsite OpenText support","Cancelled",9500540.00,"SAP Empowering Service",24/04/2017 00:00:00,28/02/2018 00:00:00,"Processed",,"TA"
25/09/2017 00:00:00,73410218.00,1211788.00,"Nationwide Building Society","CW18: OpenText Empowering","Delivery confirmed",9500540.00,"SAP Empowering Service",02/05/2017 00:00:00,17/02/2018 00:00:00,"Processed",10,"TA"
25/09/2017 00:00:00,73411876.00,1211788.00,"Nationwide Building Society","May CW18-22: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",04/05/2017 00:00:00,02/05/2017 00:00:00,"Processed",75,"PC"
25/09/2017 00:00:00,73411878.00,1211788.00,"Nationwide Building Society","May CW18-22: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",02/05/2017 00:00:00,02/05/2017 00:00:00,"Processed",36,"PC"
25/09/2017 00:00:00,73411930.00,1211788.00,"Nationwide Building Society","May CW14-17: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",03/05/2017 00:00:00,05/06/2017 00:00:00,"Processed",15,"TA"
25/09/2017 00:00:00,73413798.00,1211788.00,"Nationwide Building Society","CW20: OpenText Empowering","Delivery confirmed",9500540.00,"SAP Empowering Service",15/05/2017 00:00:00,16/02/2018 00:00:00,"Processed",38,"TA"
25/09/2017 00:00:00,73415415.00,1211788.00,"Nationwide Building Society","EoD: CW23/24-DR Exercise Production","Cancelled",9503596.00,"SAP Expertise on Demand Delivery",10/06/2017 00:00:00,17/06/2017 00:00:00,"Processed",,"TA"
25/09/2017 00:00:00,73416823.00,1211788.00,"Nationwide Building Society","June CW14-17: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/06/2017 00:00:00,19/06/2017 00:00:00,"Processed",5,"TA"
25/09/2017 00:00:00,73416842.00,1211788.00,"Nationwide Building Society","June CW22-26: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/06/2017 00:00:00,01/06/2017 00:00:00,"Processed",41,"PC"
25/09/2017 00:00:00,73419609.00,1211788.00,"Nationwide Building Society","CW35:TIC for Upgrade Banking Services 9","Delivered",9500100.00,"SAP Technical Integration Check",29/08/2017 00:00:00,24/02/2018 00:00:00,"Processed",38,"TA"
25/09/2017 00:00:00,73419686.00,1211788.00,"Nationwide Building Society","CW36: TIC for BDC R11","Delivery confirmed",9500100.00,"SAP Technical Integration Check",05/09/2017 00:00:00,12/11/2017 00:00:00,"Processed",25,"TA"
25/09/2017 00:00:00,73420086.00,1211788.00,"Nationwide Building Society","Jun CW22-26: On call duty TQM","Delivered",9500310.00,"SAP On Call Duty",19/06/2017 00:00:00,19/06/2017 00:00:00,"Processed",10,"PC"
25/09/2017 00:00:00,73420994.00,1211788.00,"Nationwide Building Society","July CW27-31: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",03/07/2017 00:00:00,06/07/2017 00:00:00,"Processed",15,"TA"
25/09/2017 00:00:00,73420999.00,1211788.00,"Nationwide Building Society","July CW27-31: On Call Duty FO Team","Delivered",9500310.00,"SAP On Call Duty",03/07/2017 00:00:00,13/07/2017 00:00:00,"Processed",39,"PC"
25/09/2017 00:00:00,73425225.00,1211788.00,"Nationwide Building Society","July CW31-35: On call duty TQM","Delivered",9500310.00,"SAP On Call Duty",24/07/2017 00:00:00,31/07/2017 00:00:00,"Processed",9,"PC"
25/09/2017 00:00:00,73427814.00,1211788.00,"Nationwide Building Society","July CW32-36: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",07/08/2017 00:00:00,07/08/2017 00:00:00,"Processed",10,"TA"
25/09/2017 00:00:00,73428103.00,1211788.00,"Nationwide Building Society","CW31-32: ChaRM EoD","Cancelled",9503596.00,"SAP Expertise on Demand Delivery",07/08/2017 00:00:00,07/08/2017 00:00:00,"Processed",,"TA"
25/09/2017 00:00:00,73428104.00,1211788.00,"Nationwide Building Society","CW31-32: ChaRM/TMS Support","Delivery confirmed",9503596.00,"SAP Expertise on Demand Delivery",07/08/2017 00:00:00,08/08/2017 00:00:00,"Processed",2,"TA"
25/09/2017 00:00:00,73428370.00,1211788.00,"Nationwide Building Society","EoD CW33: ChaRM","Delivery confirmed",9503596.00,"SAP Expertise on Demand Delivery",14/08/2017 00:00:00,14/08/2017 00:00:00,"Processed",2,"TA"
25/09/2017 00:00:00,73428675.00,1211788.00,"Nationwide Building Society","July CW27-31: On Call Duty FO Team","Delivered",9500310.00,"SAP On Call Duty",10/08/2017 00:00:00,10/08/2017 00:00:00,"Processed",37,"PC"
25/09/2017 00:00:00,73428677.00,1211788.00,"Nationwide Building Society","Sept CW35-39: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/09/2017 00:00:00,01/09/2017 00:00:00,"Processed",15,"TA"
25/09/2017 00:00:00,73429249.00,1211788.00,"Nationwide Building Society","Aug CW32-35: On call duty TQM","Delivered",9500310.00,"SAP On Call Duty",21/08/2017 00:00:00,21/08/2017 00:00:00,"Processed",9,"PC"
25/09/2017 00:00:00,73429297.00,1211788.00,"Nationwide Building Society","EoD CW34: FCDEN work","Delivery confirmed",9503596.00,"SAP Expertise on Demand Delivery",21/08/2017 00:00:00,21/08/2017 00:00:00,"Processed",1,"TA"
25/09/2017 00:00:00,73430452.00,1211788.00,"Nationwide Building Society","EoD CW34: ChaRM","Delivery confirmed",9503596.00,"SAP Expertise on Demand Delivery",18/08/2017 00:00:00,21/08/2017 00:00:00,"Processed",2,"TA"
25/09/2017 00:00:00,73432777.00,1211788.00,"Nationwide Building Society","Sept CW36-39: On Call Duty FO Team","Delivery confirmed",9500310.00,"SAP On Call Duty",04/09/2017 00:00:00,04/09/2017 00:00:00,"Processed",50,"PC"
25/09/2017 00:00:00,73432778.00,1211788.00,"Nationwide Building Society","Oct CW40-44: On Call Duty FO Team","Delivery confirmed",9500310.00,"SAP On Call Duty",02/10/2017 00:00:00,02/10/2017 00:00:00,"Processed",50,"PC"
25/09/2017 00:00:00,73432963.00,1211788.00,"Nationwide Building Society","CW45: SM19/SM20 config review","Delivery confirmed",9502376.00,"SAP Security Focus Topic",09/10/2017 00:00:00,17/02/2018 00:00:00,"Processed",6,"TA"
25/09/2017 00:00:00,73433465.00,1211788.00,"Nationwide Building Society","EoD CW37: FCDEN work","Delivery confirmed",9503596.00,"SAP Expertise on Demand Delivery",11/09/2017 00:00:00,11/09/2017 00:00:00,"Processed",1,"TA"
25/09/2017 00:00:00,73434318.00,1211788.00,"Nationwide Building Society","EoD CW41: ChaRM","Delivery Preparation",9503596.00,"SAP Expertise on Demand Delivery",25/09/2017 00:00:00,25/09/2017 00:00:00,"Processed",3,"TA"
25/09/2017 00:00:00,73434353.00,1211788.00,"Nationwide Building Society","EoD CW41: Security Audit Log POC work","Delivery confirmed",9503596.00,"SAP Expertise on Demand Delivery",09/10/2017 00:00:00,09/10/2017 00:00:00,"Processed",5,"TA"
25/09/2017 00:00:00,73434489.00,1211788.00,"Nationwide Building Society","CW45: GoingLive BDC R11","Delivery Preparation",9500246.00,"SAP Going Live Support",11/11/2017 00:00:00,12/11/2017 00:00:00,"Processed",22,"TA"
29/09/2017 00:00:00,73310687.00,1211788.00,"Nationwide Building Society","CW38&39, GLS Banking, DB2, BW (ons/rem)","Delivery confirmed",9500246.00,"SAP Going Live Support",19/09/2015 00:00:00,05/09/2015 00:00:00,"Processed",18,"TA"
29/09/2017 00:00:00,73315766.00,1211788.00,"Nationwide Building Society",,"Delivery confirmed",9500246.00,"SAP Going Live Support",20/06/2015 00:00:00,20/06/2015 00:00:00,"Processed",4,"TA"
29/09/2017 00:00:00,73322922.00,1211788.00,"Nationwide Building Society","CW33 -53, Empowering Service","Delivery confirmed",9500540.00,"SAP Empowering Service",10/08/2015 00:00:00,07/09/2015 00:00:00,"Processed",58,"TA"
29/09/2017 00:00:00,73322925.00,1211788.00,"Nationwide Building Society","CW34+35, Emp. Service","Delivery confirmed",9500540.00,"SAP Empowering Service",18/08/2015 00:00:00,27/08/2015 00:00:00,"ZD Project: Onboarding",14,"TA"
29/09/2017 00:00:00,73325891.00,1211788.00,"Nationwide Building Society","CW29: Zero Downtime initial analysis","New",9500540.00,"SAP Empowering Service",27/08/2015 00:00:00,31/08/2015 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73330338.00,1211788.00,"Nationwide Building Society","On Call Duty R. Lovegrove","Delivered",9500310.00,"SAP On Call Duty",26/09/2015 00:00:00,26/09/2015 00:00:00,"Processed",20,"PC"
29/09/2017 00:00:00,73337195.00,1211788.00,"Nationwide Building Society","CW03, TIC Banking, IS-B, DB2, Data Servi","Delivery confirmed",9500100.00,"SAP Technical Integration Check",18/01/2016 00:00:00,13/03/2016 00:00:00,"Processed",28,"TA"
29/09/2017 00:00:00,73337196.00,1211788.00,"Nationwide Building Society","CW09, TFC Banking, BW","Delivery confirmed",9500072.00,"SAP Technical Feasibility Check",29/02/2016 00:00:00,13/08/2016 00:00:00,"Processed",25,"TA"
29/09/2017 00:00:00,73337258.00,1211788.00,"Nationwide Building Society","CW19, TIC Banking, DB2 zOS; BW (Onsite)","Delivered",9500100.00,"SAP Technical Integration Check",09/05/2016 00:00:00,09/07/2016 00:00:00,"Processed",26,"TA"
29/09/2017 00:00:00,73337725.00,1211788.00,"Nationwide Building Society","CW10, GLS Banking, DB2, Tech, DS, BW","Delivery confirmed",9500246.00,"SAP Going Live Support",12/03/2016 00:00:00,08/03/2016 00:00:00,"Processed",30,"TA"
29/09/2017 00:00:00,73339214.00,1211788.00,"Nationwide Building Society","Data Services Upgrade Empowering","Delivery confirmed",9500540.00,"SAP Empowering Service",04/01/2016 00:00:00,13/03/2016 00:00:00,"Processed",40,"TA"
29/09/2017 00:00:00,73339216.00,1211788.00,"Nationwide Building Society",,"Cancelled",9500540.00,"SAP Empowering Service",04/01/2016 00:00:00,13/03/2016 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73340887.00,1211788.00,"Nationwide Building Society","GoingLive DB2 v11","Delivery confirmed",9500246.00,"SAP Going Live Support",12/02/2016 00:00:00,16/02/2016 00:00:00,"Processed",6,"TA"
29/09/2017 00:00:00,73343126.00,1211788.00,"Nationwide Building Society","CW06, Custom Code Mgmt. Cockpit setup","Delivery confirmed",9502417.00,"SAP ESRV Custom Code Management",08/02/2016 00:00:00,15/02/2016 00:00:00,"Processed",12,"TA"
29/09/2017 00:00:00,73343696.00,1211788.00,"Nationwide Building Society","On call duty NBS Front Office Team 2016","Delivered",9500310.00,"SAP On Call Duty",04/01/2016 00:00:00,04/01/2016 00:00:00,"Processed",497,"PC"
29/09/2017 00:00:00,73343935.00,1211788.00,"Nationwide Building Society","CW09-24, ChaRM Add-On Implementation","Cancelled",9502345.00,"SAP ESRV Change Control Management",15/02/2016 00:00:00,16/05/2016 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73343936.00,1211788.00,"Nationwide Building Society","CW09-45, ChaRM Project Implementation","Cancelled",9502348.00,"SAP ESRV ALM Roadmap",15/02/2016 00:00:00,17/10/2016 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73343937.00,1211788.00,"Nationwide Building Society","CW21-26, ChaRM MANGO Implementation","Cancelled",9502345.00,"SAP ESRV Change Control Management",11/04/2016 00:00:00,16/05/2016 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73346782.00,1211788.00,"Nationwide Building Society","On call duty NBS EA and TQM  2016","Delivered",9500310.00,"SAP On Call Duty",05/02/2016 00:00:00,05/02/2016 00:00:00,"Processed",216,"PC"
29/09/2017 00:00:00,73355584.00,1211788.00,"Nationwide Building Society","CW23, Custom Code Impact Analysis","Delivery confirmed",9502417.00,"SAP Custom Code Management",06/06/2016 00:00:00,12/12/2016 00:00:00,"Processed",12,"TA"
29/09/2017 00:00:00,73356564.00,1211788.00,"Nationwide Building Society","CW15-52: ChaRM Project Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",19/04/2016 00:00:00,25/11/2016 00:00:00,"Processed",65,"TA"
29/09/2017 00:00:00,73356566.00,1211788.00,"Nationwide Building Society","CW23-27: ChaRM MANGO implementation","Delivered",9502345.00,"SAP ESRV Change Control Management",09/05/2016 00:00:00,17/06/2016 00:00:00,"Processed",24,"TA"
29/09/2017 00:00:00,73356567.00,1211788.00,"Nationwide Building Society","CW26-CW40: ChaRM Add-On Implementation","Delivery confirmed",9502345.00,"SAP ESRV Change Control Management",04/07/2016 00:00:00,06/10/2016 00:00:00,"Processed",42,"TA"
29/09/2017 00:00:00,73359087.00,1211788.00,"Nationwide Building Society","CW2/, GLS Banking, Tech, DB2, BW","Delivery confirmed",9500246.00,"SAP Going Live Support",08/07/2016 00:00:00,25/06/2016 00:00:00,"Processed",39,"TA"
29/09/2017 00:00:00,73360261.00,1211788.00,"Nationwide Building Society","CW 22 BS 9 Chequebook Upgrade Analysis","Delivery confirmed",9500540.00,"SAP Empowering Service",06/06/2016 00:00:00,22/02/2017 00:00:00,"Processed",5,"TA"
29/09/2017 00:00:00,73361439.00,1211788.00,"Nationwide Building Society","CW26-39, Banking Services Upgrade Empowe","Delivery confirmed",9500540.00,"SAP Empowering Service",27/06/2016 00:00:00,30/06/2017 00:00:00,"Processed",69,"TA"
29/09/2017 00:00:00,73368737.00,1211788.00,"Nationwide Building Society","CW38, TFC Upgrade, Banking, BW Services9","Delivered",9500072.00,"SAP Technical Feasibility Check",19/09/2016 00:00:00,31/03/2017 00:00:00,"Processed",24,"TA"
29/09/2017 00:00:00,73368739.00,1211788.00,"Nationwide Building Society","CW36, TIC Banking, BW, DB2 (BDC R9)","Delivered",9500100.00,"SAP Technical Integration Check",05/09/2016 00:00:00,22/10/2016 00:00:00,"Processed",18,"TA"
29/09/2017 00:00:00,73373627.00,1211788.00,"Nationwide Building Society","CW41: GLOS Banking BW Kernel","Delivered",9500246.00,"SAP Going Live Support",16/10/2016 00:00:00,16/10/2016 00:00:00,"Processed",27,"TA"
29/09/2017 00:00:00,73376971.00,1211788.00,"Nationwide Building Society","CW38-52: ChaRM Phase 2 project managemen","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",19/09/2016 00:00:00,05/12/2016 00:00:00,"Processed",23,"TA"
29/09/2017 00:00:00,73377396.00,1211788.00,"Nationwide Building Society","CW39: Banking Upgrade support","Delivery confirmed",9500540.00,"SAP Empowering Service",26/09/2016 00:00:00,20/05/2017 00:00:00,"Processed",13,"TA"
29/09/2017 00:00:00,73380561.00,1211788.00,"Nationwide Building Society","CW45: TFC release 10 (statements)","Delivered",9500072.00,"SAP Technical Feasibility Check",07/11/2016 00:00:00,18/03/2017 00:00:00,"Processed",21,"TA"
29/09/2017 00:00:00,73381131.00,1211788.00,"Nationwide Building Society","CANCEL-CW41-53: FTQMSupportforBS9Upgrade","Cancelled",9500540.00,"SAP Empowering Service",11/10/2016 00:00:00,16/09/2017 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73381378.00,1211788.00,"Nationwide Building Society","CW41-53: FTQM Support BS9 Upgrade","Cancelled",9500540.00,"SAP Empowering Service",13/10/2016 00:00:00,17/09/2017 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73381379.00,1211788.00,"Nationwide Building Society","CW41-53: FTQM BS9 Support","Delivery confirmed",9500540.00,"SAP Empowering Service",11/10/2016 00:00:00,17/09/2017 00:00:00,"Processed",9,"TA"
29/09/2017 00:00:00,73382649.00,1211788.00,"Nationwide Building Society","CW42: Ross Treawell On Call Duty","Delivered",9500310.00,"SAP On Call Duty",31/10/2016 00:00:00,31/10/2016 00:00:00,"Processed",11,"PC"
29/09/2017 00:00:00,73391658.00,1211788.00,"Nationwide Building Society","CW4, TIC Banking, SDS, DB2 (BDC R10)","Delivery confirmed",9500100.00,"SAP Technical Integration Check",23/01/2017 00:00:00,12/03/2017 00:00:00,"Processed",27,"TA"
29/09/2017 00:00:00,73391694.00,1211788.00,"Nationwide Building Society","CW1-4: On call duty Front Office Team","Cancelled",9500310.00,"SAP On Call Duty",01/01/2017 00:00:00,31/01/2017 00:00:00,"Processed",0,"PC"
29/09/2017 00:00:00,73391717.00,1211788.00,"Nationwide Building Society","CW1-4: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/01/2017 00:00:00,01/01/2017 00:00:00,"Processed",40,"PC"
29/09/2017 00:00:00,73391718.00,1211788.00,"Nationwide Building Society","FEB CW5-8: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/02/2017 00:00:00,01/03/2017 00:00:00,"Processed",36,"PC"
29/09/2017 00:00:00,73391719.00,1211788.00,"Nationwide Building Society","MARCH CW9-13: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/03/2017 00:00:00,01/04/2017 00:00:00,"Processed",40,"PC"
29/09/2017 00:00:00,73391740.00,1211788.00,"Nationwide Building Society","APRIL CW13-17: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",01/04/2017 00:00:00,01/04/2017 00:00:00,"Processed",41,"PC"
29/09/2017 00:00:00,73391797.00,1211788.00,"Nationwide Building Society","CW1-4: ChaRM Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",02/01/2017 00:00:00,02/01/2017 00:00:00,"Processed",15,"TA"
29/09/2017 00:00:00,73391799.00,1211788.00,"Nationwide Building Society","CW5-8: ChaRM Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/02/2017 00:00:00,01/02/2017 00:00:00,"Processed",15,"TA"
29/09/2017 00:00:00,73394816.00,1211788.00,"Nationwide Building Society","CW5: Solution Manager upgrade sizing","Delivery confirmed",9503135.00,"SAP ESRV Performance Optimization",30/01/2017 00:00:00,24/09/2017 00:00:00,"Processed",7,"TA"
29/09/2017 00:00:00,73396160.00,1211788.00,"Nationwide Building Society","CW10: GoingLive BDC R10","Delivery confirmed",9500246.00,"SAP Going Live Support",11/03/2017 00:00:00,11/03/2017 00:00:00,"Processed",34,"TA"
29/09/2017 00:00:00,73396851.00,1211788.00,"Nationwide Building Society","CW6: FCDEN Namespace Transfer","Delivered",9503596.00,"SAP Expertise on Demand Delivery",06/02/2017 00:00:00,06/02/2017 00:00:00,"Processed",1,"TA"
29/09/2017 00:00:00,73396853.00,1211788.00,"Nationwide Building Society","CW6: Windows Upgrade for GRC","Delivered",9503596.00,"SAP Expertise on Demand Delivery",06/02/2017 00:00:00,10/02/2017 00:00:00,"Processed",4,"TA"
29/09/2017 00:00:00,73397575.00,1211788.00,"Nationwide Building Society","MARCH CW9-13: ChaRM Implementation","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/03/2017 00:00:00,17/05/2017 00:00:00,"Processed",21,"TA"
29/09/2017 00:00:00,73397579.00,1211788.00,"Nationwide Building Society","APRIL CW14-17: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/04/2017 00:00:00,17/05/2017 00:00:00,"NBS Forecast 2017",15,"TA"
29/09/2017 00:00:00,73397650.00,1211788.00,"Nationwide Building Society","APRIL: TFC BDC R11","Delivered",9500072.00,"SAP Technical Feasibility Check",22/05/2017 00:00:00,28/10/2017 00:00:00,"NBS Forecast 2017",21,"TA"
29/09/2017 00:00:00,73398842.00,1211788.00,"Nationwide Building Society","CW14 - Downtime Optimization for BS 9.0","Cancelled",9500130.00,"SAP Downtime Assessment",03/04/2017 00:00:00,25/09/2017 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73399004.00,1211788.00,"Nationwide Building Society","CW8: Pen Testing Vulnerabilities Review","Delivered",9503596.00,"SAP Expertise on Demand Delivery",20/02/2017 00:00:00,20/02/2017 00:00:00,"Processed",4,"TA"
29/09/2017 00:00:00,73399223.00,1211788.00,"Nationwide Building Society","FEB CW5-8: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",20/02/2017 00:00:00,20/02/2017 00:00:00,"Processed",18,"PC"
29/09/2017 00:00:00,73404776.00,1211788.00,"Nationwide Building Society","Mar CW8-13: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",20/03/2017 00:00:00,20/03/2017 00:00:00,"Processed",18,"PC"
29/09/2017 00:00:00,73404777.00,1211788.00,"Nationwide Building Society","Apr CW14-17: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",03/04/2017 00:00:00,03/04/2017 00:00:00,"Processed",18,"PC"
29/09/2017 00:00:00,73407127.00,1211788.00,"Nationwide Building Society","CW15: FCDEN Namespace Transfer","Cancelled",9503596.00,"SAP Expertise on Demand Delivery",10/04/2017 00:00:00,10/04/2017 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73407434.00,1211788.00,"Nationwide Building Society","CW15: FCDEN Namespace Transfer","Delivered",9503596.00,"SAP Expertise on Demand Delivery",10/04/2017 00:00:00,10/04/2017 00:00:00,"Processed",1,"TA"
29/09/2017 00:00:00,73408608.00,1211788.00,"Nationwide Building Society","CW 20 - BS9 upgrade: Downtime Assessment","Delivered",9500130.00,"SAP Downtime Assessment",15/05/2017 00:00:00,04/02/2018 00:00:00,"Processed",2,"TA"
29/09/2017 00:00:00,73408943.00,1211788.00,"Nationwide Building Society","Onsite OpenText support","Cancelled",9500540.00,"SAP Empowering Service",24/04/2017 00:00:00,28/02/2018 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73410218.00,1211788.00,"Nationwide Building Society","CW18: OpenText Empowering","Delivery confirmed",9500540.00,"SAP Empowering Service",02/05/2017 00:00:00,17/02/2018 00:00:00,"Processed",10,"TA"
29/09/2017 00:00:00,73411876.00,1211788.00,"Nationwide Building Society","May CW18-22: On call duty FO Team","Delivered",9500310.00,"SAP On Call Duty",04/05/2017 00:00:00,02/05/2017 00:00:00,"Processed",75,"PC"
29/09/2017 00:00:00,73411878.00,1211788.00,"Nationwide Building Society","May CW18-22: On call duty TQM and EA","Delivered",9500310.00,"SAP On Call Duty",02/05/2017 00:00:00,02/05/2017 00:00:00,"Processed",36,"PC"
29/09/2017 00:00:00,73411930.00,1211788.00,"Nationwide Building Society","May CW14-17: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",03/05/2017 00:00:00,05/06/2017 00:00:00,"Processed",15,"TA"
29/09/2017 00:00:00,73413798.00,1211788.00,"Nationwide Building Society","CW20: OpenText Empowering","Delivery confirmed",9500540.00,"SAP Empowering Service",15/05/2017 00:00:00,16/02/2018 00:00:00,"Processed",38,"TA"
29/09/2017 00:00:00,73415415.00,1211788.00,"Nationwide Building Society","EoD: CW23/24-DR Exercise Production","Cancelled",9503596.00,"SAP Expertise on Demand Delivery",10/06/2017 00:00:00,17/06/2017 00:00:00,"Processed",,"TA"
29/09/2017 00:00:00,73416823.00,1211788.00,"Nationwide Building Society","June CW14-17: ChaRM Imp.","Delivery confirmed",9502348.00,"SAP ESRV ALM Roadmap",01/06/2017 00:00:00,19/06/2017 00:00:00,"Processed",5,"TA"
